experiment_id,topology,fault_type,fault_target,window_type,threshold,window_size,wait_duration,minimum_number_of_calls,permitted_calls_half_open,replicate,mode,environment,run_timestamp,git_commit,duration_s,baseline_tps,baseline_error_rate,fault_tps,fault_error_rate,throughput_loss,blast_radius,real_blast_radius,leg_failure_rates,time_to_open,time_to_recover,cb_opened,cb_recovered,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,occupancy_ratio,inert,injected_toxicity,precondition_ok,excluded_reason
LIN-CRA-TIM-T50-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.42,0.0,0.76,1.0,0.9646,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8877,""notification-service"":0.0}",9.866,61.324,True,True,20.0,20.312,0.0861,False,406.24,81.2486,False,1.0,True,
LIN-CRA-TIM-T70-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,21.05,0.0,2.95,1.0,0.8599,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9151,""notification-service"":0.0}",5.461,29.133,True,True,20.0,19.564,0.0586,False,97.82,19.5638,False,1.0,True,
LIN-CRA-TIM-T70-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,21.3,0.0,4.03,0.9527,0.8109,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9273,""notification-service"":0.0}",5.815,25.19,True,True,20.0,20.26,0.0557,False,101.3,20.2605,False,1.0,True,
LIN-CRA-TIM-T70-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,21.05,0.0,2.63,1.0,0.8752,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9641,""notification-service"":0.0}",5.149,24.781,True,True,20.0,20.185,0.085,False,100.92,20.1849,False,1.0,True,
LIN-CRA-TIM-T70-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,20.34,0.0,4.17,0.9135,0.7949,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8808,""notification-service"":0.0}",5.621,35.59,True,True,20.0,20.069,0.0285,False,100.35,20.0692,False,1.0,True,
LIN-CRA-TIM-T70-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,19.79,0.0,1.61,0.9891,0.9186,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9548,""notification-service"":0.0}",5.454,39.732,True,True,20.0,20.6,0.0727,False,103.0,20.6005,False,1.0,True,
LIN-CRA-TIM-T70-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,20.49,0.0,1.55,0.9667,0.9245,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9995,""notification-service"":0.0}",5.84,41.102,True,True,20.0,19.859,0.0522,False,99.3,19.8591,False,1.0,True,
LIN-CRA-TIM-T70-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.96,0.0,3.22,0.903,0.8462,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9234,""notification-service"":0.0}",5.302,70.243,True,True,20.0,19.969,0.0568,False,99.84,19.9686,False,1.0,True,
LIN-CRA-TIM-T70-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.19,0.0,1.61,1.0,0.9203,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.926,""notification-service"":0.0}",5.46,63.182,True,True,20.0,20.697,0.037,False,103.49,20.6971,False,1.0,True,
LIN-CRA-TIM-T70-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,19.06,0.0,2.28,0.9642,0.8803,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9355,""notification-service"":0.0}",5.357,78.272,True,True,20.0,19.343,0.0447,False,96.71,19.3426,False,1.0,True,
LIN-CRA-TIM-T70-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,20.39,0.0,2.79,1.0,0.8633,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9783,""notification-service"":0.0}",9.829,21.202,True,True,20.0,19.507,0.0822,False,195.07,39.0135,False,1.0,True,
LIN-CRA-TIM-T70-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.29,0.0,1.85,0.9846,0.913,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8953,""notification-service"":0.0}",9.203,20.777,True,True,20.0,19.42,0.0263,False,194.2,38.8408,False,1.0,True,
LIN-CRA-TIM-T70-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.31,0.0,2.04,0.9645,0.9041,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9445,""notification-service"":0.0}",9.874,24.552,True,True,20.0,20.687,0.076,False,206.87,41.3745,False,1.0,True,
LIN-CRA-TIM-T70-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.33,0.0,3.2,0.9645,0.8343,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9109,""notification-service"":0.0}",9.829,41.438,True,True,20.0,20.636,0.0703,False,206.36,41.2721,False,1.0,True,
LIN-CRA-TIM-T70-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.7,0.0,3.75,0.9477,0.8097,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9727,""notification-service"":0.0}",9.666,41.743,True,True,20.0,20.244,0.0739,False,202.44,40.4871,False,1.0,True,
LIN-CRA-TIM-T70-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.44,0.0,1.4,1.0,0.9283,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9004,""notification-service"":0.0}",9.662,39.08,True,True,20.0,20.285,0.0523,False,202.85,40.5701,False,1.0,True,
LIN-CRA-TIM-T70-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,18.41,0.0,1.51,1.0,0.9181,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8719,""notification-service"":0.0}",9.403,79.745,True,True,20.0,19.71,0.0799,False,197.1,39.4202,False,1.0,True,
LIN-CRA-TIM-T70-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.17,0.0,2.74,1.0,0.8642,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9645,""notification-service"":0.0}",10.048,79.468,True,True,20.0,20.541,0.0808,False,205.41,41.0829,False,1.0,True,
LIN-CRA-TIM-T70-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.31,0.0,1.83,1.0,0.9098,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9204,""notification-service"":0.0}",9.867,81.225,True,True,20.0,19.914,0.0592,False,199.14,39.8277,False,1.0,True,
LIN-CRA-TIM-T70-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.61,0.0,2.65,0.9439,0.8713,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9766,""notification-service"":0.0}",14.513,23.989,True,True,20.0,19.694,0.033,False,393.88,78.7765,False,1.0,True,
LIN-CRA-TIM-T70-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.84,0.0,2.73,0.9665,0.8748,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9279,""notification-service"":0.0}",14.831,23.552,True,True,20.0,20.336,0.0706,False,406.73,81.345,False,1.0,True,
LIN-CRA-TIM-T70-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.97,0.0,2.78,0.98,0.8734,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9025,""notification-service"":0.0}",13.936,24.315,True,True,20.0,20.087,0.0383,False,401.74,80.3477,False,1.0,True,
LIN-CRA-TIM-T70-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.69,0.0,2.32,0.9904,0.8878,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9354,""notification-service"":0.0}",14.359,39.226,True,True,20.0,20.038,0.0476,False,400.77,80.1532,False,1.0,True,
LIN-CRA-TIM-T70-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.52,0.0,1.66,1.0,0.9192,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9682,""notification-service"":0.0}",14.31,35.268,True,True,20.0,20.815,0.0741,False,416.3,83.2603,False,1.0,True,
LIN-CRA-TIM-T70-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.07,0.0,1.49,0.9582,0.9255,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9394,""notification-service"":0.0}",14.312,38.427,True,True,20.0,19.98,0.0594,False,399.6,79.9193,False,1.0,True,
LIN-CRA-TIM-T70-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.23,0.0,2.9,0.9477,0.8635,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8252,""notification-service"":0.0}",13.469,69.743,True,True,20.0,20.359,0.0843,False,407.19,81.4379,False,1.0,True,
LIN-CRA-TIM-T70-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.33,0.0,1.16,1.0,0.9431,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9418,""notification-service"":0.0}",14.215,71.295,True,True,20.0,19.858,0.0723,False,397.17,79.4335,False,1.0,True,
LIN-CRA-TIM-T70-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,70,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.22,0.0,1.85,1.0,0.9129,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9464,""notification-service"":0.0}",14.529,71.705,True,True,20.0,19.855,0.031,False,397.1,79.4205,False,1.0,True,
